signal,prompt,response,n_words,words_correct,correctness,hearing_loss,word,word_count
CEC1_E005_S09857_L0240,he simply couldn't respond to the person she had become,simply couldn't respond to the person she had become ,10,9,90.0,Mild,respond,1
CEC1_E005_S09857_L0240,he simply couldn't respond to the person she had become,simply couldn't respond to the person she had become ,10,9,90.0,Mild,to,1
CEC1_E005_S09857_L0240,he simply couldn't respond to the person she had become,simply couldn't respond to the person she had become ,10,9,90.0,Mild,the,1
CEC1_E005_S09857_L0240,he simply couldn't respond to the person she had become,simply couldn't respond to the person she had become ,10,9,90.0,Mild,person,1
CEC1_E005_S09857_L0240,he simply couldn't respond to the person she had become,simply couldn't respond to the person she had become ,10,9,90.0,Mild,she,1
CEC1_E005_S09857_L0240,he simply couldn't respond to the person she had become,simply couldn't respond to the person she had become ,10,9,90.0,Mild,had,1
CEC1_E005_S09857_L0240,he simply couldn't respond to the person she had become,simply couldn't respond to the person she had become ,10,9,90.0,Mild,become,1
CEC1_E005_S09860_L0217,she herself was different for one thing,herself,7,1,14.285714285714286,Moderate,she,1
CEC1_E005_S09860_L0217,she herself was different for one thing,herself,7,1,14.285714285714286,Moderate,herself,1
CEC1_E005_S09860_L0217,she herself was different for one thing,herself,7,1,14.285714285714286,Moderate,was,1
CEC1_E005_S09860_L0217,she herself was different for one thing,herself,7,1,14.285714285714286,Moderate,different,1
CEC1_E005_S09860_L0217,she herself was different for one thing,herself,7,1,14.285714285714286,Moderate,for,1
CEC1_E005_S09860_L0217,she herself was different for one thing,herself,7,1,14.285714285714286,Moderate,one,1
CEC1_E005_S09860_L0217,she herself was different for one thing,herself,7,1,14.285714285714286,Moderate,thing,1
CEC1_E005_S09861_L0222,this is not just a party trick,this is not just,7,4,57.142857142857146,Moderate,this,1
CEC1_E005_S09861_L0222,this is not just a party trick,this is not just,7,4,57.142857142857146,Moderate,is,1
CEC1_E005_S09861_L0222,this is not just a party trick,this is not just,7,4,57.142857142857146,Moderate,not,1
CEC1_E005_S09861_L0222,this is not just a party trick,this is not just,7,4,57.142857142857146,Moderate,just,1
CEC1_E005_S09861_L0222,this is not just a party trick,this is not just,7,4,57.142857142857146,Moderate,a,1
CEC1_E005_S09861_L0222,this is not just a party trick,this is not just,7,4,57.142857142857146,Moderate,party,1
CEC1_E005_S09861_L0222,this is not just a party trick,this is not just,7,4,57.142857142857146,Moderate,trick,1
CEC1_E005_S09862_L0229,on the wharf activity was dying down,absolutely down,7,1,14.285714285714286,Moderate,on,1
CEC1_E005_S09862_L0229,on the wharf activity was dying down,absolutely down,7,1,14.285714285714286,Moderate,the,1
CEC1_E005_S09862_L0229,on the wharf activity was dying down,absolutely down,7,1,14.285714285714286,Moderate,wharf,1
CEC1_E005_S09862_L0229,on the wharf activity was dying down,absolutely down,7,1,14.285714285714286,Moderate,activity,1
CEC1_E005_S09862_L0229,on the wharf activity was dying down,absolutely down,7,1,14.285714285714286,Moderate,was,1
CEC1_E005_S09862_L0229,on the wharf activity was dying down,absolutely down,7,1,14.285714285714286,Moderate,dying,1
CEC1_E005_S09862_L0229,on the wharf activity was dying down,absolutely down,7,1,14.285714285714286,Moderate,down,1
CEC1_E005_S09862_L0242,on the wharf activity was dying down,on the wall down,7,3,42.857142857142854,Moderately severe,on,1
CEC1_E005_S09862_L0242,on the wharf activity was dying down,on the wall down,7,3,42.857142857142854,Moderately severe,the,1
CEC1_E005_S09862_L0242,on the wharf activity was dying down,on the wall down,7,3,42.857142857142854,Moderately severe,wharf,1
CEC1_E005_S09862_L0242,on the wharf activity was dying down,on the wall down,7,3,42.857142857142854,Moderately severe,activity,1
CEC1_E005_S09862_L0242,on the wharf activity was dying down,on the wall down,7,3,42.857142857142854,Moderately severe,was,1
CEC1_E005_S09862_L0242,on the wharf activity was dying down,on the wall down,7,3,42.857142857142854,Moderately severe,dying,1
CEC1_E005_S09862_L0242,on the wharf activity was dying down,on the wall down,7,3,42.857142857142854,Moderately severe,down,1
CEC1_E005_S09864_L0202,a free drink for the weary traveller,[dnh],7,0,0.0,Moderate,a,1
CEC1_E005_S09864_L0202,a free drink for the weary traveller,[dnh],7,0,0.0,Moderate,free,1
CEC1_E005_S09864_L0202,a free drink for the weary traveller,[dnh],7,0,0.0,Moderate,drink,1
CEC1_E005_S09864_L0202,a free drink for the weary traveller,[dnh],7,0,0.0,Moderate,for,1
CEC1_E005_S09864_L0202,a free drink for the weary traveller,[dnh],7,0,0.0,Moderate,the,1
CEC1_E005_S09864_L0202,a free drink for the weary traveller,[dnh],7,0,0.0,Moderate,weary,1
CEC1_E005_S09864_L0202,a free drink for the weary traveller,[dnh],7,0,0.0,Moderate,traveller,1
CEC1_E005_S09865_L0217,what kind of book she give you pal,#,8,0,0.0,Moderate,what,1
CEC1_E005_S09865_L0217,what kind of book she give you pal,#,8,0,0.0,Moderate,kind,1
CEC1_E005_S09865_L0217,what kind of book she give you pal,#,8,0,0.0,Moderate,of,1
CEC1_E005_S09865_L0217,what kind of book she give you pal,#,8,0,0.0,Moderate,book,1
CEC1_E005_S09865_L0217,what kind of book she give you pal,#,8,0,0.0,Moderate,she,1
CEC1_E005_S09865_L0217,what kind of book she give you pal,#,8,0,0.0,Moderate,give,1
CEC1_E005_S09865_L0217,what kind of book she give you pal,#,8,0,0.0,Moderate,you,1
CEC1_E005_S09865_L0217,what kind of book she give you pal,#,8,0,0.0,Moderate,pal,1
CEC1_E005_S09870_L0200,do you doubt i have such a sum,#,8,0,0.0,Moderate,do,1
CEC1_E005_S09870_L0200,do you doubt i have such a sum,#,8,0,0.0,Moderate,you,1
CEC1_E005_S09870_L0200,do you doubt i have such a sum,#,8,0,0.0,Moderate,doubt,1
CEC1_E005_S09870_L0200,do you doubt i have such a sum,#,8,0,0.0,Moderate,i,1
CEC1_E005_S09870_L0200,do you doubt i have such a sum,#,8,0,0.0,Moderate,have,1
CEC1_E005_S09870_L0200,do you doubt i have such a sum,#,8,0,0.0,Moderate,such,1
CEC1_E005_S09870_L0200,do you doubt i have such a sum,#,8,0,0.0,Moderate,a,1
CEC1_E005_S09870_L0200,do you doubt i have such a sum,#,8,0,0.0,Moderate,sum,1
CEC1_E005_S09876_L0229,none of them was quite right yet,none of these quite right yet,7,5,71.42857142857143,Moderate,none,1
CEC1_E005_S09876_L0229,none of them was quite right yet,none of these quite right yet,7,5,71.42857142857143,Moderate,of,1
CEC1_E005_S09876_L0229,none of them was quite right yet,none of these quite right yet,7,5,71.42857142857143,Moderate,them,1
CEC1_E005_S09876_L0229,none of them was quite right yet,none of these quite right yet,7,5,71.42857142857143,Moderate,was,1
CEC1_E005_S09876_L0229,none of them was quite right yet,none of these quite right yet,7,5,71.42857142857143,Moderate,quite,1
CEC1_E005_S09876_L0229,none of them was quite right yet,none of these quite right yet,7,5,71.42857142857143,Moderate,right,1
CEC1_E005_S09876_L0229,none of them was quite right yet,none of these quite right yet,7,5,71.42857142857143,Moderate,yet,1
CEC1_E005_S09876_L0235,none of them was quite right yet,other scenes quite like this,7,1,14.285714285714286,Mild,none,1
CEC1_E005_S09876_L0235,none of them was quite right yet,other scenes quite like this,7,1,14.285714285714286,Mild,of,1
CEC1_E005_S09876_L0235,none of them was quite right yet,other scenes quite like this,7,1,14.285714285714286,Mild,them,1
CEC1_E005_S09876_L0235,none of them was quite right yet,other scenes quite like this,7,1,14.285714285714286,Mild,was,1
CEC1_E005_S09876_L0235,none of them was quite right yet,other scenes quite like this,7,1,14.285714285714286,Mild,quite,1
CEC1_E005_S09876_L0235,none of them was quite right yet,other scenes quite like this,7,1,14.285714285714286,Mild,right,1
CEC1_E005_S09876_L0235,none of them was quite right yet,other scenes quite like this,7,1,14.285714285714286,Mild,yet,1
CEC1_E005_S09877_L0222,i should not be thrown around like luggage,#,8,0,0.0,Moderate,i,1
CEC1_E005_S09877_L0222,i should not be thrown around like luggage,#,8,0,0.0,Moderate,should,1
CEC1_E005_S09877_L0222,i should not be thrown around like luggage,#,8,0,0.0,Moderate,not,1
CEC1_E005_S09877_L0222,i should not be thrown around like luggage,#,8,0,0.0,Moderate,be,1
CEC1_E005_S09877_L0222,i should not be thrown around like luggage,#,8,0,0.0,Moderate,thrown,1
CEC1_E005_S09877_L0222,i should not be thrown around like luggage,#,8,0,0.0,Moderate,around,1
CEC1_E005_S09877_L0222,i should not be thrown around like luggage,#,8,0,0.0,Moderate,like,1
CEC1_E005_S09877_L0222,i should not be thrown around like luggage,#,8,0,0.0,Moderate,luggage,1
CEC1_E005_S09881_L0243,he put on his hat and went out,#,8,0,0.0,Moderate,he,1
CEC1_E005_S09881_L0243,he put on his hat and went out,#,8,0,0.0,Moderate,put,1
CEC1_E005_S09881_L0243,he put on his hat and went out,#,8,0,0.0,Moderate,on,1
CEC1_E005_S09881_L0243,he put on his hat and went out,#,8,0,0.0,Moderate,his,1
CEC1_E005_S09881_L0243,he put on his hat and went out,#,8,0,0.0,Moderate,hat,1
CEC1_E005_S09881_L0243,he put on his hat and went out,#,8,0,0.0,Moderate,and,1
CEC1_E005_S09881_L0243,he put on his hat and went out,#,8,0,0.0,Moderate,went,1
CEC1_E005_S09881_L0243,he put on his hat and went out,#,8,0,0.0,Moderate,out,1
CEC1_E005_S09884_L0217,it was about the future of the soviet union,#,9,0,0.0,Moderate,it,1
CEC1_E005_S09884_L0217,it was about the future of the soviet union,#,9,0,0.0,Moderate,was,1
CEC1_E005_S09884_L0217,it was about the future of the soviet union,#,9,0,0.0,Moderate,about,1
CEC1_E005_S09884_L0217,it was about the future of the soviet union,#,9,0,0.0,Moderate,the,1
CEC1_E005_S09884_L0217,it was about the future of the soviet union,#,9,0,0.0,Moderate,future,1
CEC1_E005_S09884_L0217,it was about the future of the soviet union,#,9,0,0.0,Moderate,of,1
CEC1_E005_S09884_L0217,it was about the future of the soviet union,#,9,0,0.0,Moderate,the,1
CEC1_E005_S09884_L0217,it was about the future of the soviet union,#,9,0,0.0,Moderate,soviet,1
CEC1_E005_S09884_L0217,it was about the future of the soviet union,#,9,0,0.0,Moderate,union,1
CEC1_E005_S09892_L0217,all we have to do is listen,#,7,0,0.0,Moderate,all,1
CEC1_E005_S09892_L0217,all we have to do is listen,#,7,0,0.0,Moderate,we,1
CEC1_E005_S09892_L0217,all we have to do is listen,#,7,0,0.0,Moderate,have,1
CEC1_E005_S09892_L0217,all we have to do is listen,#,7,0,0.0,Moderate,to,1
CEC1_E005_S09892_L0217,all we have to do is listen,#,7,0,0.0,Moderate,do,1
CEC1_E005_S09892_L0217,all we have to do is listen,#,7,0,0.0,Moderate,is,1
CEC1_E005_S09892_L0217,all we have to do is listen,#,7,0,0.0,Moderate,listen,1
CEC1_E005_S09893_L0212,it was the third hour of the night watch,#,9,0,0.0,Moderate,it,1
CEC1_E005_S09893_L0212,it was the third hour of the night watch,#,9,0,0.0,Moderate,was,1
CEC1_E005_S09893_L0212,it was the third hour of the night watch,#,9,0,0.0,Moderate,the,1
CEC1_E005_S09893_L0212,it was the third hour of the night watch,#,9,0,0.0,Moderate,third,1
CEC1_E005_S09893_L0212,it was the third hour of the night watch,#,9,0,0.0,Moderate,hour,1
CEC1_E005_S09893_L0212,it was the third hour of the night watch,#,9,0,0.0,Moderate,of,1
CEC1_E005_S09893_L0212,it was the third hour of the night watch,#,9,0,0.0,Moderate,the,1
CEC1_E005_S09893_L0212,it was the third hour of the night watch,#,9,0,0.0,Moderate,night,1
CEC1_E005_S09893_L0212,it was the third hour of the night watch,#,9,0,0.0,Moderate,watch,1
CEC1_E005_S09893_L0221,it was the third hour of the night watch,out,9,0,0.0,Moderate,it,1
CEC1_E005_S09893_L0221,it was the third hour of the night watch,out,9,0,0.0,Moderate,was,1
CEC1_E005_S09893_L0221,it was the third hour of the night watch,out,9,0,0.0,Moderate,the,1
CEC1_E005_S09893_L0221,it was the third hour of the night watch,out,9,0,0.0,Moderate,third,1
CEC1_E005_S09893_L0221,it was the third hour of the night watch,out,9,0,0.0,Moderate,hour,1
CEC1_E005_S09893_L0221,it was the third hour of the night watch,out,9,0,0.0,Moderate,of,1
CEC1_E005_S09893_L0221,it was the third hour of the night watch,out,9,0,0.0,Moderate,the,1
CEC1_E005_S09893_L0221,it was the third hour of the night watch,out,9,0,0.0,Moderate,night,1
CEC1_E005_S09893_L0221,it was the third hour of the night watch,out,9,0,0.0,Moderate,watch,1
CEC1_E005_S09894_L0212,i let him stay here because of you,i left,8,1,12.5,Moderate,i,1
CEC1_E005_S09894_L0212,i let him stay here because of you,i left,8,1,12.5,Moderate,let,1
CEC1_E005_S09894_L0212,i let him stay here because of you,i left,8,1,12.5,Moderate,him,1
CEC1_E005_S09894_L0212,i let him stay here because of you,i left,8,1,12.5,Moderate,stay,1
CEC1_E005_S09894_L0212,i let him stay here because of you,i left,8,1,12.5,Moderate,here,1
CEC1_E005_S09894_L0212,i let him stay here because of you,i left,8,1,12.5,Moderate,because,1
CEC1_E005_S09894_L0212,i let him stay here because of you,i left,8,1,12.5,Moderate,of,1
CEC1_E005_S09894_L0212,i let him stay here because of you,i left,8,1,12.5,Moderate,you,1
CEC1_E005_S09895_L0200,she says they keep her back warm,#,7,0,0.0,Moderate,she,1
CEC1_E005_S09895_L0200,she says they keep her back warm,#,7,0,0.0,Moderate,says,1
CEC1_E005_S09895_L0200,she says they keep her back warm,#,7,0,0.0,Moderate,they,1
CEC1_E005_S09895_L0200,she says they keep her back warm,#,7,0,0.0,Moderate,keep,1
CEC1_E005_S09895_L0200,she says they keep her back warm,#,7,0,0.0,Moderate,her,1
CEC1_E005_S09895_L0200,she says they keep her back warm,#,7,0,0.0,Moderate,back,1
CEC1_E005_S09895_L0200,she says they keep her back warm,#,7,0,0.0,Moderate,warm,1
CEC1_E005_S09899_L0236,there is a lounge bar and lift,they're in the lounge bar at exit,7,3,42.857142857142854,Moderately severe,there,1
CEC1_E005_S09899_L0236,there is a lounge bar and lift,they're in the lounge bar at exit,7,3,42.857142857142854,Moderately severe,is,1
CEC1_E005_S09899_L0236,there is a lounge bar and lift,they're in the lounge bar at exit,7,3,42.857142857142854,Moderately severe,a,1
CEC1_E005_S09899_L0236,there is a lounge bar and lift,they're in the lounge bar at exit,7,3,42.857142857142854,Moderately severe,lounge,1
CEC1_E005_S09899_L0236,there is a lounge bar and lift,they're in the lounge bar at exit,7,3,42.857142857142854,Moderately severe,bar,1
CEC1_E005_S09899_L0236,there is a lounge bar and lift,they're in the lounge bar at exit,7,3,42.857142857142854,Moderately severe,and,1
CEC1_E005_S09899_L0236,there is a lounge bar and lift,they're in the lounge bar at exit,7,3,42.857142857142854,Moderately severe,lift,1
CEC1_E005_S09900_L0229,and what was the rest of it,#,7,0,0.0,Moderate,and,1
CEC1_E005_S09900_L0229,and what was the rest of it,#,7,0,0.0,Moderate,what,1
CEC1_E005_S09900_L0229,and what was the rest of it,#,7,0,0.0,Moderate,was,1
CEC1_E005_S09900_L0229,and what was the rest of it,#,7,0,0.0,Moderate,the,1
CEC1_E005_S09900_L0229,and what was the rest of it,#,7,0,0.0,Moderate,rest,1
CEC1_E005_S09900_L0229,and what was the rest of it,#,7,0,0.0,Moderate,of,1
CEC1_E005_S09900_L0229,and what was the rest of it,#,7,0,0.0,Moderate,it,1
CEC1_E005_S09900_L0235,and what was the rest of it,#,7,0,0.0,Mild,and,1
CEC1_E005_S09900_L0235,and what was the rest of it,#,7,0,0.0,Mild,what,1
CEC1_E005_S09900_L0235,and what was the rest of it,#,7,0,0.0,Mild,was,1
CEC1_E005_S09900_L0235,and what was the rest of it,#,7,0,0.0,Mild,the,1
CEC1_E005_S09900_L0235,and what was the rest of it,#,7,0,0.0,Mild,rest,1
CEC1_E005_S09900_L0235,and what was the rest of it,#,7,0,0.0,Mild,of,1
CEC1_E005_S09900_L0235,and what was the rest of it,#,7,0,0.0,Mild,it,1
CEC1_E005_S09903_L0227,all his long life the taste never abandoned him,i heard,9,0,0.0,Moderate,all,1
CEC1_E005_S09903_L0227,all his long life the taste never abandoned him,i heard,9,0,0.0,Moderate,his,1
CEC1_E005_S09903_L0227,all his long life the taste never abandoned him,i heard,9,0,0.0,Moderate,long,1
CEC1_E005_S09903_L0227,all his long life the taste never abandoned him,i heard,9,0,0.0,Moderate,life,1
CEC1_E005_S09903_L0227,all his long life the taste never abandoned him,i heard,9,0,0.0,Moderate,the,1
CEC1_E005_S09903_L0227,all his long life the taste never abandoned him,i heard,9,0,0.0,Moderate,taste,1
CEC1_E005_S09903_L0227,all his long life the taste never abandoned him,i heard,9,0,0.0,Moderate,never,1
CEC1_E005_S09903_L0227,all his long life the taste never abandoned him,i heard,9,0,0.0,Moderate,abandoned,1
CEC1_E005_S09903_L0227,all his long life the taste never abandoned him,i heard,9,0,0.0,Moderate,him,1
CEC1_E005_S09903_L0241,all his long life the taste never abandoned him,#,9,0,0.0,Moderate,all,1
CEC1_E005_S09903_L0241,all his long life the taste never abandoned him,#,9,0,0.0,Moderate,his,1
CEC1_E005_S09903_L0241,all his long life the taste never abandoned him,#,9,0,0.0,Moderate,long,1
CEC1_E005_S09903_L0241,all his long life the taste never abandoned him,#,9,0,0.0,Moderate,life,1
CEC1_E005_S09903_L0241,all his long life the taste never abandoned him,#,9,0,0.0,Moderate,the,1
CEC1_E005_S09903_L0241,all his long life the taste never abandoned him,#,9,0,0.0,Moderate,taste,1
CEC1_E005_S09903_L0241,all his long life the taste never abandoned him,#,9,0,0.0,Moderate,never,1
CEC1_E005_S09903_L0241,all his long life the taste never abandoned him,#,9,0,0.0,Moderate,abandoned,1
CEC1_E005_S09903_L0241,all his long life the taste never abandoned him,#,9,0,0.0,Moderate,him,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,host,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,performance,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,is,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,said,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,to,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,be,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,unaffected,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,by,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,the,1
CEC1_E005_S09904_L0217,host performance is said to be unaffected by the board,unaccepted by the board,10,3,30.0,Moderate,board,1
CEC1_E005_S09907_L0229,for ever after all had not been so long,#,9,0,0.0,Moderate,for,1
CEC1_E005_S09907_L0229,for ever after all had not been so long,#,9,0,0.0,Moderate,ever,1
CEC1_E005_S09907_L0229,for ever after all had not been so long,#,9,0,0.0,Moderate,after,1
CEC1_E005_S09907_L0229,for ever after all had not been so long,#,9,0,0.0,Moderate,all,1
CEC1_E005_S09907_L0229,for ever after all had not been so long,#,9,0,0.0,Moderate,had,1
CEC1_E005_S09907_L0229,for ever after all had not been so long,#,9,0,0.0,Moderate,not,1
CEC1_E005_S09907_L0229,for ever after all had not been so long,#,9,0,0.0,Moderate,been,1
CEC1_E005_S09907_L0229,for ever after all had not been so long,#,9,0,0.0,Moderate,so,1
CEC1_E005_S09907_L0229,for ever after all had not been so long,#,9,0,0.0,Moderate,long,1
CEC1_E005_S09907_L0242,for ever after all had not been so long,#,9,0,0.0,Moderately severe,for,1
CEC1_E005_S09907_L0242,for ever after all had not been so long,#,9,0,0.0,Moderately severe,ever,1
CEC1_E005_S09907_L0242,for ever after all had not been so long,#,9,0,0.0,Moderately severe,after,1
CEC1_E005_S09907_L0242,for ever after all had not been so long,#,9,0,0.0,Moderately severe,all,1
CEC1_E005_S09907_L0242,for ever after all had not been so long,#,9,0,0.0,Moderately severe,had,1
CEC1_E005_S09907_L0242,for ever after all had not been so long,#,9,0,0.0,Moderately severe,not,1
CEC1_E005_S09907_L0242,for ever after all had not been so long,#,9,0,0.0,Moderately severe,been,1
CEC1_E005_S09907_L0242,for ever after all had not been so long,#,9,0,0.0,Moderately severe,so,1
CEC1_E005_S09907_L0242,for ever after all had not been so long,#,9,0,0.0,Moderately severe,long,1
CEC1_E005_S09908_L0218,where else could he have been going,where else ,7,2,28.571428571428573,Moderate,where,1
CEC1_E005_S09908_L0218,where else could he have been going,where else ,7,2,28.571428571428573,Moderate,else,1
CEC1_E005_S09908_L0218,where else could he have been going,where else ,7,2,28.571428571428573,Moderate,could,1
CEC1_E005_S09908_L0218,where else could he have been going,where else ,7,2,28.571428571428573,Moderate,he,1
CEC1_E005_S09908_L0218,where else could he have been going,where else ,7,2,28.571428571428573,Moderate,have,1
CEC1_E005_S09908_L0218,where else could he have been going,where else ,7,2,28.571428571428573,Moderate,been,1
CEC1_E005_S09908_L0218,where else could he have been going,where else ,7,2,28.571428571428573,Moderate,going,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,we,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,have,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,a,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,strong,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,science,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,base,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,in,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,britain,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,he,1
CEC1_E005_S09911_L0222,we have a strong science base in britain he said,i have a strong,10,3,30.0,Moderate,said,1
CEC1_E005_S09913_L0208,he spoke to the financial controller too,financial,7,1,14.285714285714286,Mild,he,1
CEC1_E005_S09913_L0208,he spoke to the financial controller too,financial,7,1,14.285714285714286,Mild,spoke,1
CEC1_E005_S09913_L0208,he spoke to the financial controller too,financial,7,1,14.285714285714286,Mild,to,1
CEC1_E005_S09913_L0208,he spoke to the financial controller too,financial,7,1,14.285714285714286,Mild,the,1
CEC1_E005_S09913_L0208,he spoke to the financial controller too,financial,7,1,14.285714285714286,Mild,financial,1
CEC1_E005_S09913_L0208,he spoke to the financial controller too,financial,7,1,14.285714285714286,Mild,controller,1
CEC1_E005_S09913_L0208,he spoke to the financial controller too,financial,7,1,14.285714285714286,Mild,too,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,well,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,what,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,i,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,knew,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,was,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,i,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,would,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,get,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,no,1
CEC1_E005_S09919_L0209,well what i knew was i would get no more,so what i knew was i wouldn't get more,10,7,70.0,Moderate,more,1
CEC1_E005_S09920_L0215,it was worse than the first time,it is something on the south side ,7,2,28.571428571428573,Moderate,it,1
CEC1_E005_S09920_L0215,it was worse than the first time,it is something on the south side ,7,2,28.571428571428573,Moderate,was,1
CEC1_E005_S09920_L0215,it was worse than the first time,it is something on the south side ,7,2,28.571428571428573,Moderate,worse,1
CEC1_E005_S09920_L0215,it was worse than the first time,it is something on the south side ,7,2,28.571428571428573,Moderate,than,1
CEC1_E005_S09920_L0215,it was worse than the first time,it is something on the south side ,7,2,28.571428571428573,Moderate,the,1
CEC1_E005_S09920_L0215,it was worse than the first time,it is something on the south side ,7,2,28.571428571428573,Moderate,first,1
CEC1_E005_S09920_L0215,it was worse than the first time,it is something on the south side ,7,2,28.571428571428573,Moderate,time,1
CEC1_E005_S09922_L0200,no other director would have cast me no other,#,9,0,0.0,Moderate,no,1
CEC1_E005_S09922_L0200,no other director would have cast me no other,#,9,0,0.0,Moderate,other,1
CEC1_E005_S09922_L0200,no other director would have cast me no other,#,9,0,0.0,Moderate,director,1
CEC1_E005_S09922_L0200,no other director would have cast me no other,#,9,0,0.0,Moderate,would,1
CEC1_E005_S09922_L0200,no other director would have cast me no other,#,9,0,0.0,Moderate,have,1
CEC1_E005_S09922_L0200,no other director would have cast me no other,#,9,0,0.0,Moderate,cast,1
CEC1_E005_S09922_L0200,no other director would have cast me no other,#,9,0,0.0,Moderate,me,1
CEC1_E005_S09922_L0200,no other director would have cast me no other,#,9,0,0.0,Moderate,no,1
CEC1_E005_S09922_L0200,no other director would have cast me no other,#,9,0,0.0,Moderate,other,1
CEC1_E005_S09922_L0240,no other director would have cast me no other,no one,9,1,11.11111111111111,Mild,no,1
CEC1_E005_S09922_L0240,no other director would have cast me no other,no one,9,1,11.11111111111111,Mild,other,1
CEC1_E005_S09922_L0240,no other director would have cast me no other,no one,9,1,11.11111111111111,Mild,director,1
CEC1_E005_S09922_L0240,no other director would have cast me no other,no one,9,1,11.11111111111111,Mild,would,1
CEC1_E005_S09922_L0240,no other director would have cast me no other,no one,9,1,11.11111111111111,Mild,have,1
CEC1_E005_S09922_L0240,no other director would have cast me no other,no one,9,1,11.11111111111111,Mild,cast,1
CEC1_E005_S09922_L0240,no other director would have cast me no other,no one,9,1,11.11111111111111,Mild,me,1
CEC1_E005_S09922_L0240,no other director would have cast me no other,no one,9,1,11.11111111111111,Mild,no,1
CEC1_E005_S09922_L0240,no other director would have cast me no other,no one,9,1,11.11111111111111,Mild,other,1
CEC1_E005_S09923_L0224,perhaps you should go to your embassy,perhaps you should go,7,4,57.142857142857146,Moderately severe,perhaps,1
CEC1_E005_S09923_L0224,perhaps you should go to your embassy,perhaps you should go,7,4,57.142857142857146,Moderately severe,you,1
CEC1_E005_S09923_L0224,perhaps you should go to your embassy,perhaps you should go,7,4,57.142857142857146,Moderately severe,should,1
CEC1_E005_S09923_L0224,perhaps you should go to your embassy,perhaps you should go,7,4,57.142857142857146,Moderately severe,go,1
CEC1_E005_S09923_L0224,perhaps you should go to your embassy,perhaps you should go,7,4,57.142857142857146,Moderately severe,to,1
CEC1_E005_S09923_L0224,perhaps you should go to your embassy,perhaps you should go,7,4,57.142857142857146,Moderately severe,your,1
CEC1_E005_S09923_L0224,perhaps you should go to your embassy,perhaps you should go,7,4,57.142857142857146,Moderately severe,embassy,1
CEC1_E005_S09925_L0208,now there is treatment which can help such children,now the,9,1,11.11111111111111,Mild,now,1
CEC1_E005_S09925_L0208,now there is treatment which can help such children,now the,9,1,11.11111111111111,Mild,there,1
CEC1_E005_S09925_L0208,now there is treatment which can help such children,now the,9,1,11.11111111111111,Mild,is,1
CEC1_E005_S09925_L0208,now there is treatment which can help such children,now the,9,1,11.11111111111111,Mild,treatment,1
