signal,prompt,response,n_words,words_correct,correctness,hearing_loss,word,word_count
4583fded975e226f548cfd2b,you are my best my sweetest,you are my best my sweet,6,5,0.8333333333,Moderate,are,1
4583fded975e226f548cfd2b,you are my best my sweetest,you are my best my sweet,6,5,0.8333333333,Moderate,my,1
4583fded975e226f548cfd2b,you are my best my sweetest,you are my best my sweet,6,5,0.8333333333,Moderate,best,1
4583fded975e226f548cfd2b,you are my best my sweetest,you are my best my sweet,6,5,0.8333333333,Moderate,my,1
4583fded975e226f548cfd2b,you are my best my sweetest,you are my best my sweet,6,5,0.8333333333,Moderate,sweetest,1
f78045b16c95c9cad7dd318e,not wear them out like a human jukebox,not wear them out like a human jukebox,8,8,1.0,No Loss,not,1
f78045b16c95c9cad7dd318e,not wear them out like a human jukebox,not wear them out like a human jukebox,8,8,1.0,No Loss,wear,1
f78045b16c95c9cad7dd318e,not wear them out like a human jukebox,not wear them out like a human jukebox,8,8,1.0,No Loss,them,1
f78045b16c95c9cad7dd318e,not wear them out like a human jukebox,not wear them out like a human jukebox,8,8,1.0,No Loss,out,1
f78045b16c95c9cad7dd318e,not wear them out like a human jukebox,not wear them out like a human jukebox,8,8,1.0,No Loss,like,1
f78045b16c95c9cad7dd318e,not wear them out like a human jukebox,not wear them out like a human jukebox,8,8,1.0,No Loss,a,1
f78045b16c95c9cad7dd318e,not wear them out like a human jukebox,not wear them out like a human jukebox,8,8,1.0,No Loss,human,1
f78045b16c95c9cad7dd318e,not wear them out like a human jukebox,not wear them out like a human jukebox,8,8,1.0,No Loss,jukebox,1
fa27ed421bdb4bf74f7ab4d0,i been feeling like a zombie man,i have been sitting like a zombie man,7,6,0.8571428571,Mild,i,1
fa27ed421bdb4bf74f7ab4d0,i been feeling like a zombie man,i have been sitting like a zombie man,7,6,0.8571428571,Mild,been,1
fa27ed421bdb4bf74f7ab4d0,i been feeling like a zombie man,i have been sitting like a zombie man,7,6,0.8571428571,Mild,feeling,1
fa27ed421bdb4bf74f7ab4d0,i been feeling like a zombie man,i have been sitting like a zombie man,7,6,0.8571428571,Mild,like,1
fa27ed421bdb4bf74f7ab4d0,i been feeling like a zombie man,i have been sitting like a zombie man,7,6,0.8571428571,Mild,a,1
fa27ed421bdb4bf74f7ab4d0,i been feeling like a zombie man,i have been sitting like a zombie man,7,6,0.8571428571,Mild,zombie,1
fa27ed421bdb4bf74f7ab4d0,i been feeling like a zombie man,i have been sitting like a zombie man,7,6,0.8571428571,Mild,man,1
dd4d528a1214b2255525e3c0,oh you do not oh missouri joe,oh you dog i am a drippy dog,7,2,0.2857142857,Moderate,oh,1
dd4d528a1214b2255525e3c0,oh you do not oh missouri joe,oh you dog i am a drippy dog,7,2,0.2857142857,Moderate,you,1
dd4d528a1214b2255525e3c0,oh you do not oh missouri joe,oh you dog i am a drippy dog,7,2,0.2857142857,Moderate,do,1
dd4d528a1214b2255525e3c0,oh you do not oh missouri joe,oh you dog i am a drippy dog,7,2,0.2857142857,Moderate,not,1
dd4d528a1214b2255525e3c0,oh you do not oh missouri joe,oh you dog i am a drippy dog,7,2,0.2857142857,Moderate,oh,1
dd4d528a1214b2255525e3c0,oh you do not oh missouri joe,oh you dog i am a drippy dog,7,2,0.2857142857,Moderate,missouri,1
dd4d528a1214b2255525e3c0,oh you do not oh missouri joe,oh you dog i am a drippy dog,7,2,0.2857142857,Moderate,joe,1
307d3eabdfd36562880fb4e5,i am the boss i got everything,i am the boss i got everything,7,7,1.0,Mild,i,1
307d3eabdfd36562880fb4e5,i am the boss i got everything,i am the boss i got everything,7,7,1.0,Mild,am,1
307d3eabdfd36562880fb4e5,i am the boss i got everything,i am the boss i got everything,7,7,1.0,Mild,the,1
307d3eabdfd36562880fb4e5,i am the boss i got everything,i am the boss i got everything,7,7,1.0,Mild,boss,1
307d3eabdfd36562880fb4e5,i am the boss i got everything,i am the boss i got everything,7,7,1.0,Mild,i,1
307d3eabdfd36562880fb4e5,i am the boss i got everything,i am the boss i got everything,7,7,1.0,Mild,got,1
307d3eabdfd36562880fb4e5,i am the boss i got everything,i am the boss i got everything,7,7,1.0,Mild,everything,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,in,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,front,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,of,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,graceland,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,i,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,will,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,stand,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,waiting,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,for,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,it,1
7564fe8d3ca3ecbec9b47d00,in front of graceland i will stand waiting for it all,,11,0,0.0,Mild,all,1
43f339b0f5b24798e4895ee4,i have so unfettered and not so new,i feel so uncertain and lost too you,8,3,0.375,Moderate,i,1
43f339b0f5b24798e4895ee4,i have so unfettered and not so new,i feel so uncertain and lost too you,8,3,0.375,Moderate,have,1
43f339b0f5b24798e4895ee4,i have so unfettered and not so new,i feel so uncertain and lost too you,8,3,0.375,Moderate,so,1
43f339b0f5b24798e4895ee4,i have so unfettered and not so new,i feel so uncertain and lost too you,8,3,0.375,Moderate,unfettered,1
43f339b0f5b24798e4895ee4,i have so unfettered and not so new,i feel so uncertain and lost too you,8,3,0.375,Moderate,and,1
43f339b0f5b24798e4895ee4,i have so unfettered and not so new,i feel so uncertain and lost too you,8,3,0.375,Moderate,not,1
43f339b0f5b24798e4895ee4,i have so unfettered and not so new,i feel so uncertain and lost too you,8,3,0.375,Moderate,so,1
43f339b0f5b24798e4895ee4,i have so unfettered and not so new,i feel so uncertain and lost too you,8,3,0.375,Moderate,new,1
dc570793941fdfbc12b288df,she says do not you lie to me,he says do not you lie to me,8,7,0.875,No Loss,she,1
dc570793941fdfbc12b288df,she says do not you lie to me,he says do not you lie to me,8,7,0.875,No Loss,says,1
dc570793941fdfbc12b288df,she says do not you lie to me,he says do not you lie to me,8,7,0.875,No Loss,do,1
dc570793941fdfbc12b288df,she says do not you lie to me,he says do not you lie to me,8,7,0.875,No Loss,not,1
dc570793941fdfbc12b288df,she says do not you lie to me,he says do not you lie to me,8,7,0.875,No Loss,you,1
dc570793941fdfbc12b288df,she says do not you lie to me,he says do not you lie to me,8,7,0.875,No Loss,lie,1
dc570793941fdfbc12b288df,she says do not you lie to me,he says do not you lie to me,8,7,0.875,No Loss,to,1
dc570793941fdfbc12b288df,she says do not you lie to me,he says do not you lie to me,8,7,0.875,No Loss,me,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,all,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,i,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,can,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,do,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,is,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,just,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,stand,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,next,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,to,1
dd467397421fb655af7abba8,all i can do is just stand next to you,all i can do is just stand next to you,10,10,1.0,No Loss,you,1
895ddfdc7b057695031ad2d7,and they hoped that it would last,and they hope that it will not last,7,5,0.7142857143,No Loss,and,1
895ddfdc7b057695031ad2d7,and they hoped that it would last,and they hope that it will not last,7,5,0.7142857143,No Loss,they,1
895ddfdc7b057695031ad2d7,and they hoped that it would last,and they hope that it will not last,7,5,0.7142857143,No Loss,hoped,1
895ddfdc7b057695031ad2d7,and they hoped that it would last,and they hope that it will not last,7,5,0.7142857143,No Loss,that,1
895ddfdc7b057695031ad2d7,and they hoped that it would last,and they hope that it will not last,7,5,0.7142857143,No Loss,it,1
895ddfdc7b057695031ad2d7,and they hoped that it would last,and they hope that it will not last,7,5,0.7142857143,No Loss,would,1
895ddfdc7b057695031ad2d7,and they hoped that it would last,and they hope that it will not last,7,5,0.7142857143,No Loss,last,1
b4904d1d19dc1b503f3dc353,you are ready to burn up you are bubbling,you are ready too burn up you are bubbling,9,9,1.0,Moderate,you,1
b4904d1d19dc1b503f3dc353,you are ready to burn up you are bubbling,you are ready too burn up you are bubbling,9,9,1.0,Moderate,are,1
b4904d1d19dc1b503f3dc353,you are ready to burn up you are bubbling,you are ready too burn up you are bubbling,9,9,1.0,Moderate,ready,1
b4904d1d19dc1b503f3dc353,you are ready to burn up you are bubbling,you are ready too burn up you are bubbling,9,9,1.0,Moderate,to,1
b4904d1d19dc1b503f3dc353,you are ready to burn up you are bubbling,you are ready too burn up you are bubbling,9,9,1.0,Moderate,burn,1
b4904d1d19dc1b503f3dc353,you are ready to burn up you are bubbling,you are ready too burn up you are bubbling,9,9,1.0,Moderate,up,1
b4904d1d19dc1b503f3dc353,you are ready to burn up you are bubbling,you are ready too burn up you are bubbling,9,9,1.0,Moderate,you,1
b4904d1d19dc1b503f3dc353,you are ready to burn up you are bubbling,you are ready too burn up you are bubbling,9,9,1.0,Moderate,are,1
b4904d1d19dc1b503f3dc353,you are ready to burn up you are bubbling,you are ready too burn up you are bubbling,9,9,1.0,Moderate,bubbling,1
972db2ec1296129f4071c5d0,i have often wandered down to dreamy chinatown,i have often wandered down too dreamy chinatown,8,8,1.0,No Loss,i,1
972db2ec1296129f4071c5d0,i have often wandered down to dreamy chinatown,i have often wandered down too dreamy chinatown,8,8,1.0,No Loss,have,1
972db2ec1296129f4071c5d0,i have often wandered down to dreamy chinatown,i have often wandered down too dreamy chinatown,8,8,1.0,No Loss,often,1
972db2ec1296129f4071c5d0,i have often wandered down to dreamy chinatown,i have often wandered down too dreamy chinatown,8,8,1.0,No Loss,wandered,1
972db2ec1296129f4071c5d0,i have often wandered down to dreamy chinatown,i have often wandered down too dreamy chinatown,8,8,1.0,No Loss,down,1
972db2ec1296129f4071c5d0,i have often wandered down to dreamy chinatown,i have often wandered down too dreamy chinatown,8,8,1.0,No Loss,to,1
972db2ec1296129f4071c5d0,i have often wandered down to dreamy chinatown,i have often wandered down too dreamy chinatown,8,8,1.0,No Loss,dreamy,1
972db2ec1296129f4071c5d0,i have often wandered down to dreamy chinatown,i have often wandered down too dreamy chinatown,8,8,1.0,No Loss,chinatown,1
64db65e10683683856757cf7,let me see the sunlight on your skin girl,lovely seeing the sunlight on the screen girl,9,4,0.4444444444,No Loss,let,1
64db65e10683683856757cf7,let me see the sunlight on your skin girl,lovely seeing the sunlight on the screen girl,9,4,0.4444444444,No Loss,me,1
64db65e10683683856757cf7,let me see the sunlight on your skin girl,lovely seeing the sunlight on the screen girl,9,4,0.4444444444,No Loss,see,1
64db65e10683683856757cf7,let me see the sunlight on your skin girl,lovely seeing the sunlight on the screen girl,9,4,0.4444444444,No Loss,the,1
64db65e10683683856757cf7,let me see the sunlight on your skin girl,lovely seeing the sunlight on the screen girl,9,4,0.4444444444,No Loss,sunlight,1
64db65e10683683856757cf7,let me see the sunlight on your skin girl,lovely seeing the sunlight on the screen girl,9,4,0.4444444444,No Loss,on,1
64db65e10683683856757cf7,let me see the sunlight on your skin girl,lovely seeing the sunlight on the screen girl,9,4,0.4444444444,No Loss,your,1
64db65e10683683856757cf7,let me see the sunlight on your skin girl,lovely seeing the sunlight on the screen girl,9,4,0.4444444444,No Loss,skin,1
64db65e10683683856757cf7,let me see the sunlight on your skin girl,lovely seeing the sunlight on the screen girl,9,4,0.4444444444,No Loss,girl,1
2c1a9dbd503a675ed39ff592,you did not love me but i did you,you did not love me but i do two,9,7,0.7777777778,No Loss,you,1
2c1a9dbd503a675ed39ff592,you did not love me but i did you,you did not love me but i do two,9,7,0.7777777778,No Loss,did,1
2c1a9dbd503a675ed39ff592,you did not love me but i did you,you did not love me but i do two,9,7,0.7777777778,No Loss,not,1
2c1a9dbd503a675ed39ff592,you did not love me but i did you,you did not love me but i do two,9,7,0.7777777778,No Loss,love,1
2c1a9dbd503a675ed39ff592,you did not love me but i did you,you did not love me but i do two,9,7,0.7777777778,No Loss,me,1
2c1a9dbd503a675ed39ff592,you did not love me but i did you,you did not love me but i do two,9,7,0.7777777778,No Loss,but,1
2c1a9dbd503a675ed39ff592,you did not love me but i did you,you did not love me but i do two,9,7,0.7777777778,No Loss,i,1
2c1a9dbd503a675ed39ff592,you did not love me but i did you,you did not love me but i do two,9,7,0.7777777778,No Loss,did,1
2c1a9dbd503a675ed39ff592,you did not love me but i did you,you did not love me but i do two,9,7,0.7777777778,No Loss,you,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,i,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,will,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,cry,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,no,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,more,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,the,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,end,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,is,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,our,1
7d812e88dcf85ad336cd9543,i will cry no more the end is our answer,i will cry no more the end is our answer,10,10,1.0,Mild,answer,1
a74e725e5f3667482f6223ae,and they do not care about it man,and they do not care about it man,8,8,1.0,Mild,and,1
a74e725e5f3667482f6223ae,and they do not care about it man,and they do not care about it man,8,8,1.0,Mild,they,1
a74e725e5f3667482f6223ae,and they do not care about it man,and they do not care about it man,8,8,1.0,Mild,do,1
a74e725e5f3667482f6223ae,and they do not care about it man,and they do not care about it man,8,8,1.0,Mild,not,1
a74e725e5f3667482f6223ae,and they do not care about it man,and they do not care about it man,8,8,1.0,Mild,care,1
a74e725e5f3667482f6223ae,and they do not care about it man,and they do not care about it man,8,8,1.0,Mild,about,1
a74e725e5f3667482f6223ae,and they do not care about it man,and they do not care about it man,8,8,1.0,Mild,it,1
a74e725e5f3667482f6223ae,and they do not care about it man,and they do not care about it man,8,8,1.0,Mild,man,1
cf4b9548692fbae9eac52eca,guess there is something about this generation,kept moving but they are trying two race,7,0,0.0,Mild,guess,1
cf4b9548692fbae9eac52eca,guess there is something about this generation,kept moving but they are trying two race,7,0,0.0,Mild,there,1
cf4b9548692fbae9eac52eca,guess there is something about this generation,kept moving but they are trying two race,7,0,0.0,Mild,is,1
cf4b9548692fbae9eac52eca,guess there is something about this generation,kept moving but they are trying two race,7,0,0.0,Mild,something,1
cf4b9548692fbae9eac52eca,guess there is something about this generation,kept moving but they are trying two race,7,0,0.0,Mild,about,1
cf4b9548692fbae9eac52eca,guess there is something about this generation,kept moving but they are trying two race,7,0,0.0,Mild,this,1
cf4b9548692fbae9eac52eca,guess there is something about this generation,kept moving but they are trying two race,7,0,0.0,Mild,generation,1
ec24b3197aa35d9465ca9805,but no you did not even scold me,but no you did not even scold me,8,8,1.0,No Loss,but,1
ec24b3197aa35d9465ca9805,but no you did not even scold me,but no you did not even scold me,8,8,1.0,No Loss,no,1
ec24b3197aa35d9465ca9805,but no you did not even scold me,but no you did not even scold me,8,8,1.0,No Loss,you,1
ec24b3197aa35d9465ca9805,but no you did not even scold me,but no you did not even scold me,8,8,1.0,No Loss,did,1
ec24b3197aa35d9465ca9805,but no you did not even scold me,but no you did not even scold me,8,8,1.0,No Loss,not,1
ec24b3197aa35d9465ca9805,but no you did not even scold me,but no you did not even scold me,8,8,1.0,No Loss,even,1
ec24b3197aa35d9465ca9805,but no you did not even scold me,but no you did not even scold me,8,8,1.0,No Loss,scold,1
ec24b3197aa35d9465ca9805,but no you did not even scold me,but no you did not even scold me,8,8,1.0,No Loss,me,1
cb9b4622c4be434ac44ca7e5,what you are doing what you are doing,what you are doing what you are doing,8,8,1.0,No Loss,what,1
cb9b4622c4be434ac44ca7e5,what you are doing what you are doing,what you are doing what you are doing,8,8,1.0,No Loss,you,1
cb9b4622c4be434ac44ca7e5,what you are doing what you are doing,what you are doing what you are doing,8,8,1.0,No Loss,are,1
cb9b4622c4be434ac44ca7e5,what you are doing what you are doing,what you are doing what you are doing,8,8,1.0,No Loss,doing,1
cb9b4622c4be434ac44ca7e5,what you are doing what you are doing,what you are doing what you are doing,8,8,1.0,No Loss,what,1
cb9b4622c4be434ac44ca7e5,what you are doing what you are doing,what you are doing what you are doing,8,8,1.0,No Loss,you,1
cb9b4622c4be434ac44ca7e5,what you are doing what you are doing,what you are doing what you are doing,8,8,1.0,No Loss,are,1
cb9b4622c4be434ac44ca7e5,what you are doing what you are doing,what you are doing what you are doing,8,8,1.0,No Loss,doing,1
1c3b30e99de0ecc6901b16f4,people never change only on their own,people that will change on the other,7,3,0.4285714286,Moderate,people,1
1c3b30e99de0ecc6901b16f4,people never change only on their own,people that will change on the other,7,3,0.4285714286,Moderate,never,1
1c3b30e99de0ecc6901b16f4,people never change only on their own,people that will change on the other,7,3,0.4285714286,Moderate,change,1
1c3b30e99de0ecc6901b16f4,people never change only on their own,people that will change on the other,7,3,0.4285714286,Moderate,only,1
1c3b30e99de0ecc6901b16f4,people never change only on their own,people that will change on the other,7,3,0.4285714286,Moderate,on,1
1c3b30e99de0ecc6901b16f4,people never change only on their own,people that will change on the other,7,3,0.4285714286,Moderate,their,1
1c3b30e99de0ecc6901b16f4,people never change only on their own,people that will change on the other,7,3,0.4285714286,Moderate,own,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,do,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,not,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,have,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,any,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,dreams,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,cos,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,my,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,heart,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,is,1
d2c3adbfa62d4252f95937b3,do not have any dreams cos my heart is cold,no heavy dreams can hide his gold,10,1,0.1,No Loss,cold,1
ce3e8b9f9918458d02bbdfdb,yeah something she loves to do,does not she love me,6,1,0.1666666667,Moderate,yeah,1
ce3e8b9f9918458d02bbdfdb,yeah something she loves to do,does not she love me,6,1,0.1666666667,Moderate,something,1
ce3e8b9f9918458d02bbdfdb,yeah something she loves to do,does not she love me,6,1,0.1666666667,Moderate,she,1
ce3e8b9f9918458d02bbdfdb,yeah something she loves to do,does not she love me,6,1,0.1666666667,Moderate,loves,1
ce3e8b9f9918458d02bbdfdb,yeah something she loves to do,does not she love me,6,1,0.1666666667,Moderate,to,1
ce3e8b9f9918458d02bbdfdb,yeah something she loves to do,does not she love me,6,1,0.1666666667,Moderate,do,1
a1651d4c2d4bbd0cf10e7cd8,winners and winners win that is what they do,winners and winners win that is what they do,9,9,1.0,No Loss,winners,1
a1651d4c2d4bbd0cf10e7cd8,winners and winners win that is what they do,winners and winners win that is what they do,9,9,1.0,No Loss,and,1
a1651d4c2d4bbd0cf10e7cd8,winners and winners win that is what they do,winners and winners win that is what they do,9,9,1.0,No Loss,winners,1
a1651d4c2d4bbd0cf10e7cd8,winners and winners win that is what they do,winners and winners win that is what they do,9,9,1.0,No Loss,win,1
a1651d4c2d4bbd0cf10e7cd8,winners and winners win that is what they do,winners and winners win that is what they do,9,9,1.0,No Loss,that,1
a1651d4c2d4bbd0cf10e7cd8,winners and winners win that is what they do,winners and winners win that is what they do,9,9,1.0,No Loss,is,1
a1651d4c2d4bbd0cf10e7cd8,winners and winners win that is what they do,winners and winners win that is what they do,9,9,1.0,No Loss,what,1
a1651d4c2d4bbd0cf10e7cd8,winners and winners win that is what they do,winners and winners win that is what they do,9,9,1.0,No Loss,they,1
a1651d4c2d4bbd0cf10e7cd8,winners and winners win that is what they do,winners and winners win that is what they do,9,9,1.0,No Loss,do,1
262f6e398e17cc64e76b7009,it would sell us every one of us,it would tell us every one of us,8,7,0.875,Mild,it,1
262f6e398e17cc64e76b7009,it would sell us every one of us,it would tell us every one of us,8,7,0.875,Mild,would,1
262f6e398e17cc64e76b7009,it would sell us every one of us,it would tell us every one of us,8,7,0.875,Mild,sell,1
262f6e398e17cc64e76b7009,it would sell us every one of us,it would tell us every one of us,8,7,0.875,Mild,us,1
262f6e398e17cc64e76b7009,it would sell us every one of us,it would tell us every one of us,8,7,0.875,Mild,every,1
262f6e398e17cc64e76b7009,it would sell us every one of us,it would tell us every one of us,8,7,0.875,Mild,one,1
262f6e398e17cc64e76b7009,it would sell us every one of us,it would tell us every one of us,8,7,0.875,Mild,of,1
262f6e398e17cc64e76b7009,it would sell us every one of us,it would tell us every one of us,8,7,0.875,Mild,us,1
d495d5b74fd7a8879327fa37,do you feel the same,do you feel the same,5,5,1.0,Moderate,do,1
d495d5b74fd7a8879327fa37,do you feel the same,do you feel the same,5,5,1.0,Moderate,you,1
d495d5b74fd7a8879327fa37,do you feel the same,do you feel the same,5,5,1.0,Moderate,feel,1
d495d5b74fd7a8879327fa37,do you feel the same,do you feel the same,5,5,1.0,Moderate,the,1
d495d5b74fd7a8879327fa37,do you feel the same,do you feel the same,5,5,1.0,Moderate,same,1
511533fe09cc9fce409def7b,just because the volcano exploded,just cuz the volcano explode,5,4,0.8,Mild,just,1
511533fe09cc9fce409def7b,just because the volcano exploded,just cuz the volcano explode,5,4,0.8,Mild,because,1
511533fe09cc9fce409def7b,just because the volcano exploded,just cuz the volcano explode,5,4,0.8,Mild,the,1
511533fe09cc9fce409def7b,just because the volcano exploded,just cuz the volcano explode,5,4,0.8,Mild,volcano,1
511533fe09cc9fce409def7b,just because the volcano exploded,just cuz the volcano explode,5,4,0.8,Mild,exploded,1
116ec5603e2e7b8ace5cd0ea,and sweet little murmured with his dying breath,and weakly murmured with his dying breath,8,6,0.75,No Loss,and,1
116ec5603e2e7b8ace5cd0ea,and sweet little murmured with his dying breath,and weakly murmured with his dying breath,8,6,0.75,No Loss,sweet,1
116ec5603e2e7b8ace5cd0ea,and sweet little murmured with his dying breath,and weakly murmured with his dying breath,8,6,0.75,No Loss,little,1
116ec5603e2e7b8ace5cd0ea,and sweet little murmured with his dying breath,and weakly murmured with his dying breath,8,6,0.75,No Loss,murmured,1
116ec5603e2e7b8ace5cd0ea,and sweet little murmured with his dying breath,and weakly murmured with his dying breath,8,6,0.75,No Loss,with,1
116ec5603e2e7b8ace5cd0ea,and sweet little murmured with his dying breath,and weakly murmured with his dying breath,8,6,0.75,No Loss,his,1
116ec5603e2e7b8ace5cd0ea,and sweet little murmured with his dying breath,and weakly murmured with his dying breath,8,6,0.75,No Loss,dying,1
116ec5603e2e7b8ace5cd0ea,and sweet little murmured with his dying breath,and weakly murmured with his dying breath,8,6,0.75,No Loss,breath,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,i,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,will,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,not,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,tell,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,you,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,how,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,to,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,dress,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,to,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,impress,1
e5234a6c4341fe856f95897b,i will not tell you how to dress to impress you,down to the everglades with a red shoe,11,0,0.0,No Loss,you,1
4adce5aa1fa31696683037e7,start to believe as you pretend it,,7,0,0.0,Moderate,start,1
4adce5aa1fa31696683037e7,start to believe as you pretend it,,7,0,0.0,Moderate,to,1
4adce5aa1fa31696683037e7,start to believe as you pretend it,,7,0,0.0,Moderate,believe,1
4adce5aa1fa31696683037e7,start to believe as you pretend it,,7,0,0.0,Moderate,as,1
4adce5aa1fa31696683037e7,start to believe as you pretend it,,7,0,0.0,Moderate,you,1
4adce5aa1fa31696683037e7,start to believe as you pretend it,,7,0,0.0,Moderate,pretend,1
4adce5aa1fa31696683037e7,start to believe as you pretend it,,7,0,0.0,Moderate,it,1
b038565759e024eb12f31808,he was singing about the poor boy,he was singing about the poor boy,7,7,1.0,No Loss,he,1
b038565759e024eb12f31808,he was singing about the poor boy,he was singing about the poor boy,7,7,1.0,No Loss,was,1
b038565759e024eb12f31808,he was singing about the poor boy,he was singing about the poor boy,7,7,1.0,No Loss,singing,1
b038565759e024eb12f31808,he was singing about the poor boy,he was singing about the poor boy,7,7,1.0,No Loss,about,1
b038565759e024eb12f31808,he was singing about the poor boy,he was singing about the poor boy,7,7,1.0,No Loss,the,1
b038565759e024eb12f31808,he was singing about the poor boy,he was singing about the poor boy,7,7,1.0,No Loss,poor,1
b038565759e024eb12f31808,he was singing about the poor boy,he was singing about the poor boy,7,7,1.0,No Loss,boy,1
900ff3f948f976ea1e3caff4,if you was not struck you are probably duck,if you was not struck you probably duck,9,8,0.8888888889,No Loss,if,1
900ff3f948f976ea1e3caff4,if you was not struck you are probably duck,if you was not struck you probably duck,9,8,0.8888888889,No Loss,you,1
